"Artikul","price","balance"
"2-06821-D-S06",68.33059999999999,100
"15607",356,100
МКТ-170,15055,100
"30971-46-300",382,0
"4-300196-42-014",9.511999999999999,100
"4-300396-30-015",9.921999999999999,100
"4-300190-42-025",2950,100
"15004-35",421.9146,0
"4205-53522",102,100
"4205-53523",97,100
"4244-55106B",315,100
"4-302236-10-132",28.6098,100
"4-302236-10-152",32.2342,100
"4-302236-10-202",39.1222,100
"4-302316-12-110",44.64900000000001,100
"4-302856-06-060",16.0474,100
"38800-07",1412,100
"300370-50-045",2602,0
"1518_z01",97,0
"8-427656",432,100
"8-427805",491,100
"4-300032-35-045",394,100
"2922-100-04",20.3114,100
"2922-300-06",53.0868,100
"2922-150-10",57.3016,100
"2922-H3",73.5868,100
"2916-H5",213.9052,100
"901-21423-150-07",33.3576,100
"901-21423-200-13",67.6992,100
"901-22424-100-07.5",39.2452,100
"901-22424-200-10",66.7234,100
SV-57211-W,171.1668,100
SV-57251-B,234.9382,100
"34584-060",238.5708,100
"34605-100",196,100
"34602-060_z02",113,0
"34588-150",334.50260000000003,100
"34609-100",359,100
"34609-200",614,100
"34607-150",341,100
"37753-60",33.455999999999996,100
"37776-2",120.21199999999999,100
SV-57111-W,418,100
SV-57213-B,321.0956,100
SV-57255-W,242.97420000000002,0
"305211-20-020",156,100
"305211-20-025",156,100
"305316-16-020",20.172,100
"3350",146,100
"303080-10-090",699,100
"0815-1",189.2396,100
"40319-05_z01",121,100
"3466-100",314,100
"303080-08-016",670,100
"303080-08-055",578,100
"303080-08-060",670,100
"1225-15-05",98.4902,100
"0812-12-19",149.5106,100
"3310-48",1925.5403999999999,100
"303080-10-030",719,100
"3351",195.0698,100
"303080-12-030",616,100
"1120-S",52,100
"40319-10_z01",185,100
"5001362",1115,0
"5000432",733,100
"4-301060-05-030",203.60600000000002,100
"4-301060-05-040",54.36599999999999,100
"4-301060-06-040",153.504,100
"4-301060-06-050",192.94600000000003,0
"4-301066-06-040",8.774,100
"12096-50-10",70.438,100
"3303-60",1400.3796,100
"27543",307.09,100
"23103",431.04939999999993,100
"06855-12-2",128.8302,100
"250072-1-038",123,100
"250073-2-100",141.4582,100
"250075-5-100",140.4168,100
"4206-53/150C",714,100
"2755-H4",273.962,100
"303550-05",1064,100
"305010-30-070",378,100
"3380-1,5",21.812,100
"3380-4",21.812,100
"3380-6",21.812,100
"0605-33-35",62.648,100
"305030-20-040",510,100
"0182-10",82.63960000000002,100
"0941",122,100
"300015-48-127",764,100
"300011-35-035",138,100
"300011-39-064",113,100
"300011-48-090",137,100
"0141-40",40.6392,100
НПГ-М1-550,2017,100
НПЧ-Т3-550,2755,100
"31530-25",214,100
НС-Т3-600,3788,100
"4-300377-60-140",18.9502,100
"4-300397-45-045",29.0608,100
"4-300397-45-050",27.5192,100
"4-300397-45-060",28.3392,100
"4-300391-35-035",228,0
"4-300011-35-020",266,100
"4-300011-35-035",191,100
"4-300011-35-045",127,100
"4-300031-38-065",150,100
"4-300031-42-075",147,100
"4-300051-39-019",153.06939999999997,100
"4-300151-38-11",449,100
"4-300171-35-09",446,100
"4-300211-42-032",206,100
"30318-06-025",1039,0
"30318-08-080",945,0
"30318-10-030",993,0
П-26-800,3608,100
"1240-06-100",26.404,100
"1242-100-50",828.118,100
"1245-025-10",69.45400000000001,100
"0531-16",32.226,100
"2540-H20",171,100
"2910-075-04",37.162400000000005,100
КПЭ-750,3435,100
КПЭ-С1,121,100
"29865-10",361.53799999999995,100
"29865-16",603.9874000000001,100
"1240-06-50",17.63,100
ФТ-2000,1369,100
МПГ-1300-80,29921,100
ЗВПЭ-5 Г,20901,100
"300032-35-032",297,100
"1207-50",38.13,100
"300032-35-051",232,100
"1221-38-05",34.6122,100
"0568-2.0",157.6204,100
"1539-30",179,100
"2330-107",2337,100
"3105",202,100
КПЭ-650,3009,100
КПЭ-С2,121,100
"29865-25",872.9966000000001,100
"1003-080",38.704,100
"2922-100-05",24.723,100
"2922-300-08",66.8218,100
ЗВПБ-20 Г,29077,100
"38110-18_z03",463,100
"38251-10",1283,0
"2922-110-08",37.679,100
"3612-115-2,5",19.352,100
"3612-180-2,5",34.522000000000006,100
"39110",64,100
"3352",95.64479999999999,0
"11422",32.717999999999996,100
"55401-80",273,100
"422275",964,100
"422281",1078,100
"2724-150-19",139,100
"3518-100",116,100
"40901-05-18",59.285999999999994,100
"27085-24",120.62199999999999,100
"27085-27",168.75600000000003,100
"34154-50",461.84860000000003,0
"27014-13-17",44.11599999999999,100
"2731-1",287,100
"2212-1-20",204,100
"27079-H18",2707,100
"3570-10",219.5796,100
"1008-45",177,100
"3120-32-06",23.534000000000002,100
"3120-48-16",53.382,100
"27088-H6",292.98600000000005,100
"27088-H12",717,100
"4320",119.5724,100
"27010-14-15",69.04400000000001,100
"27010-19-22",131.69199999999998,100
"28722-22.2",421.316,100
"28722-25.4",462.56200000000007,100
"300016-35-045",23.452,100
"3503-5",39.1796,100
"0141-55",74,100
"300036-39-064",26.567999999999998,100
"0102-075",85.09960000000001,100
"0102-100",106.78039999999999,100
"2960-040-015",10.6272,100
"3120-48-08",41.082,100
"1541-3",122,100
"0531-11",23.287999999999997,100
"0836",125.5502,100
"3382-2",21.73,100
КПЭ-Б-800,211,100
"29865-73",2511.8896000000004,100
"29865-12",429.21259999999995,100
"27087-24",184,100
"3114",572,100
"27010-08-10",44.854000000000006,100
"27010-27-30",268.058,100
"27010-H10",747,100
"27010-H12",1257,100
"32011-120-500",829,100
"32011-120-800",984,100
"4-300191-42-076",163,100
"300196-42-019",24.354,100
"300191-42-019-3005",317,100
"300216-42-014",27,100
"2772-30",45.018,100
"2772-32",46.33,100
"2988-H5",51.979800000000004,100
"425273",376,100
"35277-100_z02",597,100
"35161-050_z02",163.918,100
"1515-35",542,100
"29362-20-250",206.37760000000003,100
"29364-40-250",232.7816,100
"29366-22-250",233.48680000000002,100
"50100-130",50,100
"50120-140",47,100
"0215-24",80,100
"0221-24",96.84199999999998,100
"32245-075_z01",234.3396,100
"1517",66.2314,100
"15998-1,4",93.726,100
"29180-73",514,100
"2915-H6",284.9418,100
"27335-1_z01",451,100
"38852",4628,100
"3435-60",278.3408,100
"31610-06",50,100
"31610-12",62,100
"1118",412.37799999999993,100
"3662-200",155,100
"1860",194.11860000000001,0
"3785-10",40.426,100
"18843",491,100
"3115",1185,100
"36654-180",165,0
"45220",606.9804,100
"36652-230",743.6908,0
"310245-050",728,100
"310255-040-420",445,100
"310255-040-1200",617,100
"1242-100-10",211.47799999999998,100
"21430-2,4",40.0898,100
"4202-53/112C",758,100
"4206-53/156C",451,100
"4212-53/273",1063,100
"4218-53/372C",1393,100
"4240-55/556",1539,100
"4260-55/664C",359,100
"4260-55/669C",329,100
"4214-53/271",1193,100
"4250-55205C",101,100
"4250-55220C",68,100
"31855-20",223,100
"31530-35",305,100
"27081-32",278.472,100
"27035-17-19",102.664,100
"26061-H6",182.942,100
"51005-G/G-030",91.55300000000001,100
"51041-1/2-1",120.26939999999999,100
"51071-G/S-3/4",158.5388,100
"32606-125",4059,100
"22170-5",209.55100000000002,100
"2042-05",368.09799999999996,100
"2105-25",281.5306,100
"15174",136.8252,100
"90106-20",22.5,0
"27072-09",10.988,100
"15588-2",104.5992,0
"15593-0.7",126.68180000000001,0
"64094-210",1934,100
"40520-1",255.1102,100
"22011-1-16",671,100
"22011-5-18",897,100
"2162-600",405,100
"06347-10_z01",143.4098,100
"06352-10",135.9396,100
"64093-110",1917,100
"40521-60",86.346,100
"0322-18_z01",135.792,100
"03-0501-07_z01",53.54599999999999,100
"03-0509-11_z01",57.645999999999994,100
"29165-100-06",94.29180000000001,100
"35525-320",35.4568,100
"36592-150-40",139,100
"36601-100",88.97,100
"36602-120",138.6784,100
"36604-100",228.985,100
"09157",105,100
"3010-08-050-065",12.873999999999999,100
"3120-40-18",41.082,100
"38163-20",2669,100
"12015",327.4588,100
"49050-06-B",74.45599999999999,100
"49050-50-B",95,100
"38861",5554.8358,100
"4-29621-070-3.4",20.573800000000002,100
"4-29621-075-4.2",24.107999999999997,100
"4-29625-049-2.1",16.8674,100
"4-29625-070-3.5",32.144,100
"4-29625-070-3.7",32.3244,100
"29985-30",132,100
"29985-40",181.958,100
"41255-2",169.9,100
"2960-095-085_z01",22.0334,100
"29400-093-06",47.478,100
"32224-05",411,100
"32228-15",1265,100
"35773-180",80.1796,100
"12481-11-13",223.06459999999998,100
"1595-M-S5_z01",258.3164,100
"49050-63-B",95,100
"49060-06-C",71.914,100
"40510_z01",104.77960000000002,100
"3145_z01",368,100
"11190",9,100
"11125",4132,0
"11129",887.4040000000001,0
"52196_z01",88.87979999999999,100
"40470",118,100
"4-304496-04",24.354,100
"4-304515-10",698,100
"4-304585-30",610,100
"4-304585-40",526,100
"20175-04",177.6694,100
"39835",156,100
"33191-40",1347.9733999999999,100
"25261-2.5-075",78.146,100
"25261-4.0-100",88.642,100
"38750-60",3066,100
"4-34584-020",159,100
"3140_z01",245,100
"3150-H4_z01",646,100
"11127",894.2919999999999,0
"52101-70-1",400.8324,100
"1072-2.0_z01",1845,100
"12526-09-30",2688.3536,100
"11620-50",176.423,100
"49805-10",64.862,0
ЗМД-2Т-У,100,0
ЗЦП-2000-02,5731,100
"09178",192,100
"40503-080",131,0
"40507-060",91.1102,100
"29140-075-04_z01",32.9722,100
"59215-2C",127,100
"59219",92,100
"3010-05-100_z01",12.546000000000001,100
"4-300030-48-100",1252,100
"4-300032-35-030",514,100
"4-300032-48-095",280.6204,100
"4-300032-48-100",300,100
"4-300210-42-041",3125,100
"4-300372-40-025",270,100
"4-300372-45-045",279.7102,100
"4-302851-06-060",645.8811999999999,100
"4-305011-20-050",93,100
"4-305031-20-050",111.028,100
"4-305031-35-090",128,100
"4-305031-40-100",128,100
"4-305091-40-090",120,100
"4-305091-40-100",130,100
"907-22004-060-10",66.65780000000001,100
"907-22101-180-50",131.37220000000002,100
"907-22111-040-10",47.5846,100
"37917-50",794.7686,100
"4-300011-48-090",187,100
"4-300031-35-020",265,100
"4-300031-48-125",207,100
"4-300371-50-045",162.6634,100
"4-300371-60-040",235.4384,0
"4-300391-30-025",162,100
"4-300391-50-045",139,100
"4-300011-35-030",198,100
"4-300391-35-030",237,100
"4-300191-42-032",218,100
"907-22101-320-50",131.37220000000002,100
"907-22102-120-50",171.36360000000002,100
"907-22104-060-10",66.65780000000001,100
"907-22104-180-10",53.324600000000004,100
"907-22111-100-10",64.6242,100
"907-23104-040-50",377.9134,100
"907-23104-120-10",52.398,100
"4-300372-50-035",278,100
"4-300390-30-025",2088,100
"4-300390-30-040",1945,100
"4-300390-50-030",2950,100
"4-300390-60-045",2607,100
"4-300390-60-120",2554,100
"907-21101-040-10",33.333,100
"907-21102-060-10",44.7146,100
"907-21111-100-10",38.047999999999995,100
"907-21112-120-10",47.5846,100
"907-56006-150-03",112.29899999999999,100
SV-57553-08,154,100
SV-57563-13,212,100
SV-57583-18,212,100
SV-57591-36,286,100
"06563-S-1.4",298,100
"06583",1103.843,100
"01501-45",67.8796,100
SV-56553,134.08640000000003,100
SV-57551-08,204,100
SV-57551-20,245,100
SV-57553-20,204,100
SV-57557-16,220,100
SV-57557-21,269,100
SV-49033-50-C,961,100
SV-49033-63-C,918,100
SV-49051-06-B,114.6524,100
SV-49051-10-B,113.119,100
SV-49051-63-B,168.37060000000002,0
"0141-45",52,100
"0875",134,100
"422285",959,100
"3262-2",1549,100
"25556-H29",596.55,100
"22025-1-18",278,100
"4255-55/381C",95,100
"25616-H12",711.4155999999999,100
"45111-03",15.760399999999999,100
"4-300315-55-025-3005",661.002,100
"4-304446-08",97.30940000000001,100
"25095-06-10",36.695,0
"41339",139.9,100
"4257-55/545C",387,100
"4256-55/328C",1011,100
"25004-2-100",228.616,0
"31505",764.3794,100
SV-55013-5,227.7796,100
"35192-175",356,100
"2-06821-T-S06",68.33059999999999,100
"37691-080",26.65,100
SV-57261-B,135,100
"2930-210-16_z01",143.418,100
"55059-1.5",405.82620000000003,0
"29250-310-08",79.048,100
"27035-19-22",129.806,100
"4-300211-42-041",200,100
"4-305096-30-040",16.317999999999998,100
"4-300231-39-013",354.8304,100
"4-301411-08-070",215.93059999999997,100
"06593",201.34279999999998,100
SV-49053-50-B,435.14119999999997,100
"18205-16",150,100
"3664-105",56,100
"36905-185-20-48",632.384,100
"901-11539-133-10.5",91.56119999999999,100
"27728-16",66.96940000000001,100
"02057-40",211.06799999999998,100
"310255-100-240",309,100
"54301-W",74.25099999999999,100
"35190-125_z02",405.244,100
"40242_z02",570,0
"4-28022-20-1.5",179.12079999999997,100
"4-28007-10-1.0-H2",390.64799999999997,100
"4244-55133B",640,100
"29140-H8_z01",420.9306,100
"4-300310-48-050-3005",2035,100
"0910",28,100
SV-54230-GM,42.558,100
"4-29621-046-1.9",11.9228,100
"4-300310-55-019-8017",3244,100
"10745-1.5",401,100
"28724-44.5",939.0640000000001,100
"59380-10",9131,100
"38251-20",4177,0
"22231-16",279.9726,100
"32228-45",1538,100
"25133-H7_z01",655,100
"47623",314.01079999999996,100
"8-426342_z01",31,100
"35520-080",119.17060000000001,100
"09606-TIN-18-S5_z01",143.664,100
"47840-L_z01",159.121,100
"22011-4-20",696,100
"22949-H6",270,100
"29521-051",370.72200000000004,100
"11078",940.1956,100
"40466-19",102.82800000000002,100
"22015-3-20",260,100
"38167-16",647,100
"30318-10-050",993,0
НАС-М3-800-Ч,6715,100
"47843-150_z01",162.319,100
"47845_z01",161.73680000000002,100
"52011",404.98159999999996,100
"37149-60",171.28979999999999,100
"4256-55/339C",638,100
"4255-55/354C-18",487,100
"4252-55163C",57,100
"4275-55/732D",573,100
"42359-53643H",161,100
"427631",138,100
"303074-16-120",951,100
"18097-12",183.352,100
"18097-30",222,100
"15168-18",430,100
"2734-15_z01",885,100
"08042-06",118.40800000000002,100
"5000328",8610,0
"305316-18-050",20.172,100
"4-300315-63-100",455,100
"250083-4.0-100",127.83800000000001,100
"29140-100-06_z01",45.62480000000001,100
"29140-120-08_z01",64.17320000000001,100
"301010-12-060",118.32600000000001,100
"20020-05",277,100
"20155-600_z01",345.302,100
"2015-06_z01",240.09600000000003,100
"29531-020_z01",164.082,100
"29531-030_z01",225.828,100
"29531-083_z01",575.23,100
"29372-00-400",851.3731999999999,100
"2062-08_z01",376,100
"55409",679.4191999999999,100
U571-200-057,51.495999999999995,0
"40501-S",29,100
"40501-L",64,100
"40502_z01",41,100
"29187-450",541.856,100
"29187-600",742,100
"58078",498.1418,0
"58309",286.0406,100
"8-421211_z01",102,100
"8-421219_z01",102,100
"8-421243_z01",104,100
"8-421246_z01",104,100
"30971-79-300",295,0
"29850-45",814.7438000000001,100
"37850-58-63-1",39.032000000000004,100
"8-426345_z01",37,100
"8-426389_z01",39,100
"8-427253_z01",199,100
"8-427343_z01",441,100
"08507",30.9058,100
"0107-100_z01",48.6506,100
"38335-19",1057,100
"23501-H6",10484.7742,0
"23523-12",819,100
"22035-1-18_z02",143.53279999999998,100
"39912-1",655,100
"35520-120",119.17060000000001,100
"23523-15",1065,0
"23657-18",370.89419999999996,100
"2570-19_z01",29.5856,100
"90070",41.4,0
"90073",212.75,0
"27886-H38_z01",5330,100
"0360-09_z01",43,100
"03184-24_z01",113.24199999999999,100
"03-0504-11",49.77400000000001,100
"27725-14_z02",47.2976,100
"27725-27_z02",105.23060000000001,100
"0640-1_z01",34,100
"09902",348,100
"22511-15",280.9156,100
"0368-24_z01",67,0
"09625-TIN-S5_z01",81,100
"09643-TIN-S5_z01",94,100
"27258-15",743,100
"27258-25",1196,100
"40432",598,100
"40451",774,0
"4256-55/340C",476,100
"4252-55165C",48,100
"4252-55171C",98,100
"426236",122,100
"428495",1082,100
"18097-16",194.914,100
"20952",81.918,100
"35594-320",72.47980000000001,100
"155709-18",140.63,100
"56920",1042.0314,100
"159456",105.69800000000001,100
"37601-125-4",133.31560000000002,100
"37605-075-5R",99.9908,100
"37605-100-2R",124.9844,100
"37605-125-5R",141.6468,100
"37611-100-1",93.87360000000001,100
"37611-100-2",95.899,100
"37613-50-3L",20.7542,100
"38630",442,100
"38750-90",4426,100
"3150_z01",434,100
"11188",108.896,0
"40465-18",78.31,100
"33388-160-H5",521.3068,100
"06352-20",173.2906,100
"64084-210",3815,100
"22854_z01",440.3072,100
"22851_z01",434.49340000000007,100
"12515-11-13",180.195,100
"49803",208.608,100
"49805-08",53,0
"49806-15",66.584,0
"49809-08",53.54599999999999,100
"49816",30.422000000000004,100
"35435-080_z01",120.2858,100
"8-421113_z01",208,100
"8-421225_z01",150,100
"8-422304_z01",189,100
"40210_z01",216,100
"8-423221_z01",309,100
"40252_z01",404,100
"8-425013_z01",19.27,100
"8-425050_z01",59,100
"8-425117_z01",972,100
"8-426102_z01",85,100
"8-426326_z01",40,100
"33372-115",1033,100
"33372-180",2281.65,100
"33373-125",1033,100
"4-304535-04",569,100
"20655-12",1435,100
"09719-18-10",122,0
"39911-W",759.8940000000001,0
"37402-4",20.9592,0
"37404-3",35.8996,0
"37406-1",53.39019999999999,0
"40560-6",305.17940000000004,100
"29315-210-06",60.434000000000005,100
"29315-210-08",64.042,100
"29315-260-06",74.128,100
"29315-260-10",83.722,100
"29315-310-14",132.184,100
"29483-120-12",79.048,100
"37140-40",239.62040000000002,100
"0915-S10",48,100
"35901-H208",1436.3366,100
"35903-H220",1915.5610000000001,100
"4-304535-12",516,100
"4-304545-12",835,100
"40505-060_z01",75.16940000000001,100
"3437-100",1415,100
"40545",280.6204,0
"38645-17",1082,100
"42359-53665",1492,100
"4250-55227C",41,100
"4250-55381T",70,100
"4255-55/441C",233,100
"4255-55/442C",431,0
"34055-08-25_z02",246.98399999999998,100
"25086",196.14399999999998,100
"55186-B",75,100
"3411-05-19",225,100
"51011-G/S-150",281.834,100
"20012-05",815,100
"11199",521,100
"43045-3-135_z01",4156,100
"1650-20-3_z01",105.6324,100
"1650-30-1_z01",177.13639999999998,100
"16651-20-H5",855.5305999999999,100
"16601-15-2",113.0698,100
"16601-20-2",142.3192,100
"16605-15-1",83.54979999999999,0
"16605-20-1",110.97060000000002,100
"1681-15-H3",360.7098,100
"31680-08",96.104,100
"31680-10",109,100
"32019-75-200",1389,100
"33399-300-100",256.8896,100
"29350-340-12_z01",379.35659999999996,100
"29350-690-12_z01",702.5104000000001,100
"29350-340-16_z01",421.5866,100
"29350-320-24_z01",748.25,100
"29350-570-35_z01",1999,100
"29350-570-38_z01",2834,100
"4-303156-05-060",12.3902,100
"4-303350-08-2000",114,100
"4-303350-10-2000",174.8486,100
"4-303436-08-025",24.5098,100
"4-303436-08-035",27.5192,100
"4-303436-12-080",41.6396,100
"4-303456-06-040",34.7926,100
"4-303456-06-060",23.9604,100
"159485-2_z01",61.254000000000005,100
"47701_z01",502.25,100
"47704_z01",647.4392,100
"47705_z01",641.527,100
"29165-200-10",174.25,100
"159511-2.5-S5",226.73,100
"159531-3-S5",141.696,100
"28120-H18",967.2392,100
"25261-5.5-125",100.778,100
"4250-55175C",177,100
"4250-55293C",86,100
"4260-55/715C",159,0
"8-427661",965,100
"34586-100",711.8338,100
"29317-370-32",3362,100
"29317-920-32",5887,100
"29521-014",235.914,100
"4-300315-48-080-8028",352,100
"4-300315-55-019-8028",719.7796,100
"4-300315-63-019",751,100
"250083-2.5-075",111.274,100
"250083-6.5-150",166.952,100
"250084-3-150",198.52200000000002,100
"25254-40-125",77,100
"2201-H6_z01",975,100
"25262-3-150",158.424,100
"35541-060",103.976,100
"35541-100",103.976,100
"35541-320",103.976,100
"35542-040",115.53800000000001,100
"35542-080",115.53800000000001,100
"35542-320",115.53800000000001,100
"35452-125-040",43.6896,100
"35452-125-060",43.6896,100
"35452-125-080",43.6896,100
"35452-125-180",43.6896,100
"35453-125-180",44.977,100
"35460-060",28.872200000000003,100
"35460-120",28.872200000000003,100
"35469-320",69.905,100
"3612-115-1.6",13,100
"3655-125-12.7",136,100
"3656-115-80",43.05,100
"35441-060",84.296,100
"35443-120",135.792,100
"39829-7",877,100
ЗСС-450,11471,100
ЗСС-550,20163,100
U522-120-013,209.1738,0
"4-304475-03",362,100
"4-304476-05",29.6102,100
"4-304476-10",46.46940000000001,100
"4-304515-05",1261,100
"4-304515-06",892,100
"4-304515-12",571,100
"4-304515-20",536,100
"4-304516-08",50.922,100
"58060",437.1256000000001,100
"8-421146_z01",213,100
"8-421253_z01",104,100
"8-421435_z01",109,100
"8-421449_z01",105,100
"8-421451_z01",81,100
"8-421875_z01",177,100
JSW005,1235,100
"37295-70",916.5795999999999,100
"27439-40",105.28800000000001,100
"27439-50",150.224,0
"27439-55",248.542,100
"25096-1-10",28.388399999999997,100
"39221_z01",81,100
"11164_z01",71.0694,100
OL-XH-AL,635.9346,100
"01085-25_z01",24.5262,100
"09150-S10",26,100
"34122-08_z01",388,100
"34710-080_z01",753,100
"40557",439.7578,100
"3662-125_z01",220.33399999999997,100
"3664-115_z01",162.03199999999998,100
"1000-030_z01",15,100
"68202",5489,100
ЗВПБ-10 Г,24149,100
"16023-2-H10",363.5306,100
"29187-100_z01",212.62600000000003,100
"34575-060",1630,100
"34575-080",1844,100
"34575-100",2009,100
"34577-040",241,100
"34577-060",310,100
"34589-060",1017,100
"3470-100_z01",368,100
ЗЭСБ-4500-Э,37711,100
